Timestamp,Frame Index,Object Label,Marker Status,cm/pixel,Width (cm),Height (cm),Volume (cm^3),Margin of Error (%)
2025-11-18 13:23:31,3172,Object_1,No marker,0.018489,3.106,0.98,1.236,8.306
2025-11-18 13:23:32,3179,Object_2,No marker,0.018489,4.604,2.755,5.199,6.926
2025-11-18 13:23:33,3187,Object_1,No marker,0.018489,1.017,0.961,0.588,9.159
2025-11-18 13:23:34,3195,Object_9,No marker,0.018489,3.143,5.953,2.256,6.879
2025-11-18 13:23:35,3204,Object_1,No marker,0.018489,1.017,0.961,0.588,9.159
2025-11-18 13:23:36,3212,Object_4,No marker,0.018489,3.162,5.935,28.287,6.872
2025-11-18 13:23:37,3219,Object_1,No marker,0.018489,1.017,0.961,0.588,9.159
2025-11-18 13:23:38,3226,Object_7,No marker,0.018489,2.755,4.881,0.192,7.18
2025-11-18 13:23:40,3234,Object_1,No marker,0.018489,0.998,0.961,0.589,9.166
2025-11-18 13:23:41,3242,Object_1,No marker,0.018489,1.017,0.961,0.588,9.159
2025-11-18 13:23:42,3251,Object_1,No marker,0.018489,2.034,0.98,1.164,8.736
2025-11-18 13:23:43,3260,Object_1,No marker,0.018489,3.106,0.98,1.259,8.306
2025-11-18 13:23:44,3268,Object_1,No marker,0.018489,3.106,0.998,1.298,8.297
2025-11-18 13:23:45,3277,Object_1,No marker,0.018489,3.069,1.109,2.111,8.26
2025-11-18 13:23:46,3286,Object_1,No marker,0.018489,3.088,0.98,1.33,8.314
2025-11-18 13:23:47,3295,Object_1,No marker,0.018489,0.998,0.961,0.506,9.166
2025-11-18 13:23:48,3304,Object_1,No marker,0.018489,0.998,0.961,0.52,9.166
2025-11-18 13:23:49,3312,Object_8,No marker,0.018489,2.2,3.957,0.601,7.622
2025-11-18 13:23:50,3321,Object_1,No marker,0.018489,3.088,0.98,1.238,8.314
2025-11-18 13:23:51,3329,Object_1,No marker,0.018489,1.017,0.961,0.526,9.159
2025-11-18 13:23:52,3337,Object_1,No marker,0.018489,0.998,0.961,0.526,9.166
2025-11-18 13:23:53,3345,Object_1,No marker,0.018489,0.998,0.961,0.525,9.166
2025-11-18 13:23:54,3353,Object_6,No marker,0.018489,3.513,4.252,0.13,6.95
2025-11-18 13:23:55,3361,Object_1,No marker,0.018489,1.072,0.961,0.531,9.136
2025-11-18 13:23:56,3369,Object_1,No marker,0.018489,3.106,1.072,1.393,8.263
2025-11-18 13:23:57,3378,Object_1,No marker,0.018489,3.106,0.98,1.28,8.306
2025-11-18 13:23:58,3386,Object_1,No marker,0.018489,3.106,0.98,1.282,8.306
2025-11-18 13:23:59,3394,Object_4,No marker,0.018489,3.531,4.308,0.126,6.929
2025-11-18 13:24:00,3403,Object_1,No marker,0.018489,0.998,0.961,0.579,9.166
2025-11-18 13:24:01,3411,Object_9,No marker,0.018489,3.661,2.866,5.979,7.291
2025-11-18 13:24:02,3419,Object_8,No marker,0.018489,4.622,8.875,37.072,6.474
2025-11-18 13:24:03,3428,Object_1,No marker,0.018489,1.017,0.98,0.592,9.151
2025-11-18 13:24:04,3437,Object_1,No marker,0.018489,2.052,0.98,1.178,8.728
2025-11-18 13:24:05,3445,Object_1,No marker,0.018489,2.052,0.98,1.176,8.728
2025-11-18 13:24:06,3453,Object_3,No marker,0.018489,4.567,1.793,0.454,7.346
2025-11-18 13:24:07,3461,Object_9,No marker,0.018489,4.659,8.875,36.898,6.457
2025-11-18 13:24:08,3470,Object_1,No marker,0.018489,2.052,0.98,1.175,8.728
2025-11-18 13:24:09,3478,Object_7,No marker,0.018489,2.57,5.343,0.215,7.204
2025-11-18 13:24:10,3487,Object_1,No marker,0.018489,2.052,0.98,1.178,8.728
2025-11-18 13:24:12,3495,Object_1,No marker,0.018489,2.034,0.961,1.161,8.744
2025-11-18 13:24:13,3503,Object_1,No marker,0.018489,2.034,0.961,1.15,8.744
2025-11-18 13:24:14,3511,Object_1,No marker,0.018489,2.034,0.961,1.16,8.744
2025-11-18 13:24:15,3519,Object_1,No marker,0.018489,2.034,0.98,1.149,8.736
2025-11-18 13:24:16,3527,Object_1,No marker,0.018489,2.034,0.961,1.15,8.744
2025-11-18 13:24:17,3535,Object_5,No marker,0.018489,4.918,2.126,5.165,7.055
2025-11-18 13:24:18,3543,Object_1,No marker,0.018489,2.034,0.961,1.158,8.744
2025-11-18 13:24:19,3552,Object_1,No marker,0.018489,2.034,0.98,1.142,8.736
2025-11-18 13:24:20,3562,Object_1,No marker,0.018489,2.034,0.961,1.16,8.744
2025-11-18 13:24:21,3571,Object_11,No marker,0.018489,8.412,3.254,8.912,5.134
2025-11-18 13:24:22,3579,Object_1,No marker,0.018489,2.034,0.961,1.148,8.744
2025-11-18 13:24:23,3587,Object_1,No marker,0.018489,2.034,0.961,1.155,8.744
2025-11-18 13:24:24,3594,Object_5,No marker,0.018489,2.903,3.494,1.72,7.424
2025-11-18 13:24:25,3601,Object_9,No marker,0.018489,4.622,8.875,39.924,6.474
2025-11-18 13:24:26,3611,Object_1,No marker,0.018489,2.052,0.98,1.177,8.728
2025-11-18 13:24:27,3621,Object_1,No marker,0.018489,2.034,0.961,1.159,8.744
2025-11-18 13:24:28,3628,Object_4,No marker,0.018489,1.091,4.733,1.504,7.985
2025-11-18 13:24:29,3637,Object_1,No marker,0.018489,2.052,0.998,1.284,8.72
2025-11-18 13:24:30,3645,Object_1,No marker,0.018489,2.33,1.091,1.491,8.566
2025-11-18 13:24:31,3654,Object_1,No marker,0.018489,2.607,1.091,1.74,8.454
2025-11-18 13:24:32,3663,Object_2,No marker,0.018489,1.091,2.219,2.825,8.635
2025-11-18 13:24:33,3673,Object_1,No marker,0.018489,3.051,1.091,1.979,8.276
2025-11-18 13:24:34,3682,Object_1,No marker,0.018489,3.069,1.072,1.787,8.278
2025-11-18 13:24:35,3690,Object_1,No marker,0.018489,2.958,0.998,1.076,8.356
